id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,lum,var,var_min,var_max
40159,40274,68980,3237,,,,8.224866,-35.899518,284.9003,-7.3,10.07,35,4.78,-2.493,-0.11,-126.950621,192.728371,-167.055901,-0.00001202,0.00003657,-0.00000972,2.15326492132526,-0.626564783818551,-0.0000000353913987,0.000000048820737,865.366342956349,MX,4.857,4.627
40211,40326,69142,3243,,,,8.234143,-40.34789,91.4913,44.84,-65.79,14,4.42,-0.387,1.17,-38.497885,58.137119,-59.234021,-0.00001218,-0.00001763,-0.00003151,2.15569348216648,-0.70420352889055,0.0000002173904544,-0.00000031895892,124.394162355831,,,
40411,40526,69267,3249,,17Bet Cnc,Tarf,8.275256,9.185545,93.0233,-46.8,-48.65,22,3.53,-1.313,1.481,-51.522087,76.015371,14.84954,0.00000304,0.00003313,-0.00001807,2.16645690368798,0.160317998208769,-0.0000002268928025,-0.000000235861855,291.877084819714,,,
40587,40702,71243,3318,Gl 305,Alp Cha,,8.308703,-76.919722,19.5618,109.84,106.92,-13.2,4.05,2.593,0.413,-2.515914,3.642744,-19.054133,-0.00001245,-0.00000031,0.00001544,2.17521336354428,-1.34250241732561,0.0000005325193467,0.000000518362787,7.99466002520316,,,
40591,40706,70060,3270,GJ 1109,,,8.309258,-36.659288,28.6287,-111.27,100.62,5.1,4.44,2.156,0.222,-13.053888,18.895299,-17.092944,0.00000559,0.00001908,0.00000809,2.1753586147934,-0.639825280579156,-0.0000005394521824,0.000000487819525,11.9563879998812,,,
40773,40888,71701,3340,,The Cha,,8.344115,-77.484477,47.619,-129.09,40.78,22,4.34,0.951,1.161,-5.942562,8.436434,-46.487637,0.00001626,0.00002866,-0.00001993,2.18448409384767,-1.35235924606359,-0.0000006258459802,0.000000197707018,36.2743801476458,,,
40830,40945,70555,3282,,,,8.356397,-33.054366,308.642,-11.31,2.38,33,4.83,-2.617,1.419,-149.654998,211.006362,-168.34418,-0.00000369,0.00003445,-0.00001542,2.18769951021626,-0.576907521037556,-0.0000000548324273,0.000000011538565,970.063133783957,,,
40921,41037,71129,3307,,Eps Car,Avior,8.375236,-59.509483,185.5288,-25.34,22.72,2,1.86,-4.482,1.196,-54.83708,76.515238,-159.872623,0.00000766,0.00002843,0.00000861,2.19263167604687,-1.03863641419041,-0.0000001228517867,0.000000110149668,5405.0535370867,,,
40922,41039,70930,3294,,,,8.375471,-48.490381,526.3158,-6.28,6.81,27,4.79,-3.816,-0.146,-203.211129,283.50707,-394.128854,-0.00000522,0.00003478,-0.00000916,2.19269313059488,-0.846316800111654,-0.0000000304462991,0.000000033015811,2926.84686237879,,,
40959,41075,70272,3275,,31    Lyn,Alsciaukat,8.380588,43.188131,117.2333,-25.62,-99.44,24,4.25,-1.095,1.55,-49.889521,69.406143,80.234157,-0.0000212,0.00005444,-0.00002441,2.19403268416893,0.753775075636174,-0.000000124209265,-0.000000482098723,238.781128291318,BN,4.265,4.235
41190,41307,71155,3314,,,,8.427676,-3.906424,37.5094,-66.05,-24.2,10,3.91,1.039,-0.012,-22.21508,30.115144,-2.555415,0.00000379,0.0000151,-0.00000509,2.20636032507994,-0.0681799535929625,-0.000000320219436,-0.00000011732491,33.4502986826014,,,
41195,41312,71878,3347,GJ 3499,Bet Vol,,8.428951,-66.13689,32.9707,-35.83,-152.15,27.4,3.77,1.179,1.132,-7.921708,10.731349,-30.152411,0.00001108,-0.00000537,-0.00003547,2.20669433504851,-1.15430648938512,-0.0000001737087417,-0.000000737644014,29.4035657367251,,,
41586,41704,71369,3323,,1Omi UMa,Muscida,8.504431,60.718169,54.9149,-134.31,-107.73,20,3.35,-0.348,0.856,-16.37548,21.290022,47.898272,0.00000699,0.00004956,0.00000381,2.22645484140902,1.05973196796444,-0.0000006511532544,-0.000000522289778,120.005182020426,,,
42015,42134,73389,3414,,,,8.5888,-58.009228,68.0735,53.8,27.3,24,4.84,0.675,0.981,-22.613761,28.093587,-57.735593,-0.00002678,0.00000495,-0.00001604,2.2485425492604,-1.01245202990133,0.0000002608297601,0.000000132354134,46.7735141287198,,,
42193,42312,73634,3426,,,,8.627399,-42.989081,558.6592,-10.38,9.47,19,4.11,-4.626,0.109,-259.443213,315.728058,-380.926901,0.00000159,0.00004234,0.00000551,2.25864769466797,-0.750300999271269,-0.00000005032366,0.000000045911855,6171.63168455584,,,
42195,42313,73262,3410,,4Del Hya,,8.627602,5.703782,49.1642,-70.27,-6.99,11,4.14,0.682,0.003,-31.060832,37.795209,4.886214,0.00000573,0.00001941,-0.00000054,2.25870085706248,0.099549769475835,-0.0000003406785733,-0.000000033888476,46.4729241676204,,,
42283,42402,73471,3418,,5Sig Hya,Minchir,8.645955,3.341435,114.2857,-19.03,-16.29,25,4.45,-0.84,1.216,-72.861703,87.795627,6.661268,-0.00000852,0.00002678,-0.00000752,2.26350569872462,0.058319044958705,-0.0000000922600434,-0.000000078976148,188.799134909629,,,
42364,42483,73898,3433,,Zet Pyx,,8.661799,-29.561084,74.9064,-25.41,-91.25,-32,4.86,0.487,0.9,-41.817563,49.965426,-36.955019,0.00003584,-0.00002844,-0.00001268,2.26765363607738,-0.515938239934226,-0.0000001231911562,-0.000000442392483,55.6160319597592,,,
42390,42509,73840,3431,,6    Hya,,8.667076,-12.475372,119.0476,-79.88,0.93,-11,4.98,-0.399,1.415,-74.725017,89.034455,-25.716635,0.0000423,0.00002131,0.00000295,2.26903512639478,-0.217736318548289,-0.000000387269168,0.000000004508767,125.776643245125,,,
42396,42515,74006,3438,,Bet Pyx,,8.668373,-35.308352,127.551,9.68,-21.18,-13,3.97,-1.558,0.936,-66.942302,79.706384,-73.721425,0.00000726,-0.00001795,-0.000003,2.26937469663719,-0.616247001480949,0.0000000469299643,-0.000000102683537,365.763193009452,,,
42408,42527,73108,3403,,4Pi 2UMa,,8.67024,64.327936,78.4929,-59.42,26.44,15,4.59,0.116,1.179,-21.882091,26.028746,70.744858,0.00001886,0.0000127,0.00001819,2.26986351633247,1.12273428261645,-0.000000288076289,0.000000128184737,78.2708409590612,,,
42416,42536,74195,3447,,,,8.671554,-52.921887,151.2859,-24.62,35.09,16,3.6,-2.299,-0.168,-58.71851,69.796529,-120.698168,-0.00000575,0.00003488,0.00000246,2.27020755659013,-0.9236611784402,-0.0000001193611282,0.00000017012112,723.769037074529,Omi,3.623,3.573
42449,42568,74375,3457,,,,8.676953,-59.761003,442.4779,-6.87,4.92,13,4.31,-3.919,-0.117,-143.69503,170.315593,-382.271019,0.00000107,0.00002159,-0.00000617,2.27162100556638,-1.04302626028771,-0.0000000333066999,0.000000023852833,3218.10344309344,V343,4.32,4.3
42452,42570,74180,3445,,,,8.677103,-46.648744,100000,-6.3,4.29,25,3.77,-16.23,0.67,-44268.895114,52465.832585,-72715.89497,0.00134764,0.0031387,0.00140904,2.27166030774646,-0.814174182013073,-0.0000000305432619,0.000000020798506,270395836.410885,,,
42505,42624,74272,3452,,,,8.686982,-47.317125,781.25,-10.53,6.87,17,4.74,-4.724,0.137,-342.599425,403.912027,-574.310463,0.00001042,0.00004937,0.00000486,2.2742464733048,-0.825839615566384,-0.0000000510508806,0.000000033306699,6754.60566633501,,,
42543,42662,74137,3441,,9    Hya,,8.695371,-15.943384,64.9351,3.54,-96.82,-2,4.87,0.808,1.063,-40.492194,47.526772,-17.836846,0.00000586,-0.00000859,-0.00002874,2.27644283117104,-0.278264543220294,0.0000000171624043,-0.000000469396605,41.3809064816725,,,
42607,42726,74560,3467,,,,8.707054,-53.113984,148.5884,-24.88,23.21,22,4.83,-1.03,-0.173,-58.047162,67.710972,-118.845793,-0.00000389,0.00003207,-0.00000796,2.27950151056062,-0.927013901404019,-0.0000001206216437,0.000000112525255,224.905460583578,HY,4.852,4.802
42680,42799,74280,3454,,7Eta Hya,,8.72041,3.398662,179.8561,-19.14,-1.29,17,4.3,-1.975,-0.192,-117.329664,135.898249,10.66243,0.00000125,0.00002409,-0.00000009,2.28299793605829,0.05931784627666,-0.0000000927933385,-0.000000006254096,537.031796370253,Eta,4.313,4.293
42687,42806,74198,3449,,43Gam Cnc,Asellus Borealis,8.721431,21.468501,55.5556,-106.94,-39.25,29,4.66,0.936,0.01,-33.797361,39.125009,20.33287,0.00000122,0.00004264,0.00000102,2.28326522847719,0.374696021968021,-0.00000051845975,-0.000000190289369,36.7790070422386,,,
42709,42828,74575,3468,,Alp Pyx,,8.726539,-33.186385,269.5418,-14.28,10.6,15,3.68,-3.473,-0.18,-147.689477,170.508984,-147.537653,0.00000073,0.00002765,0.00000319,2.28460247222531,-0.579211693335313,-0.0000000692313936,0.00000005139025,2134.02744284898,,,
42716,42835,74395,3459,,,,8.727882,-7.23373,235.8491,-11.68,-1.05,31,4.63,-2.233,0.84,-153.247381,176.799963,-29.697511,-0.00001041,0.0000324,-0.00000518,2.28495403452042,-0.126252411542251,-0.0000000566262379,-0.000000005090543,681.082936767639,,,
42765,42884,74772,3477,Gl 321.1,,,8.739987,-42.649276,70.1754,-23.88,19.46,-2.3,4.05,-0.181,0.874,-33.930288,38.895322,-47.544435,0.00000431,0.00000742,0.00000646,2.28812315898181,-0.744370288483508,-0.0000001157735069,0.000000094344742,102.896357229675,,,
42792,42911,74442,3461,,47Del Cnc,Asellus Australis,8.74475,18.154309,40.032,-17.1,-228.46,17,3.94,0.928,1.083,-25.041776,28.63397,12.473108,-0.00001747,0.00002502,-0.00003671,2.28937020059753,0.316852459453327,-0.0000000829031394,-0.000001107605334,37.0510056301924,,,
42794,42913,74956,3485,Gl 321.3A,Del Vel,Alsephina,8.745059,-54.708821,24.6975,28.78,-104.14,2.2,1.93,-0.033,0.043,-9.394033,10.739813,-20.158771,0.00000325,-0.00000895,-0.00000904,2.28945121088205,-0.954849056743453,0.0000001395293773,-0.000000504884966,89.7842170909727,Del,1.939,1.929
42904,43023,75063,3487,,,,8.767124,-46.041527,568.1818,-12.23,4.82,24,3.87,-4.902,0.015,-261.370054,295.35393,-409.001899,0.0000076,0.00004224,-0.00000845,2.29522777618876,-0.803576245529834,-0.0000000592927131,0.000000023368019,7957.92789897092,,,
42948,43067,74918,3484,,12    Hya,,8.772927,-13.54772,75.1315,17.57,-6.22,-8,4.32,-0.059,0.9,-48.487966,54.625007,-17.599924,0.00000085,-0.00001059,-0.00000029,2.29674695034043,-0.236452320859838,0.0000000851817637,-0.00000003015541,91.9602196658617,,,
42984,43103,74739,3475,,48Iot Cnc,,8.778284,28.759898,101.5228,-20.69,-43.95,16,4.03,-1.003,1.007,-59.175263,66.476982,48.846771,-0.00000885,0.00002526,-0.00001109,2.29814936030543,0.501954916588395,-0.0000001003079505,-0.000000213075612,219.381499189791,,,
42986,43105,75311,3498,,,,8.778487,-56.769776,185.5288,-9.4,8.64,27,4.5,-1.842,-0.169,-67.604379,75.938075,-155.190471,-0.00000807,0.00002178,-0.00001884,2.29820255524075,-0.990819508480858,-0.000000045572486,0.000000041887902,475.116376377562,V344,4.52,4.47
42990,43109,74874,3482,,11Eps Hya,Ashlesha,8.779587,6.418809,39.6354,-231.04,-40.17,36,3.38,0.39,0.685,-26.198413,29.410867,4.431082,0.00000824,0.00005749,-0.00000355,2.29849037100663,0.112029354940519,-0.0000011201135276,-0.000000194749655,60.8135001278718,Eps,3.39,3.37
43113,43234,75137,3492,,13Rho Hya,,8.807214,5.837812,108.5776,-17.51,-29.79,33,4.35,-0.829,-0.044,-72.427474,80.133985,11.043767,-0.00001675,0.00003227,-0.00001217,2.30572324620484,0.101889048272544,-0.0000000848908755,-0.000000144425995,186.895997165149,,,
43224,43347,75710,3520,,,,8.8299,-45.307875,340.1361,-12.39,14.42,5,4.94,-2.718,0.043,-161.453862,176.514292,-241.801472,0.00000124,0.00002891,0.00001309,2.31166249040137,-0.790771589286345,-0.000000060068415,0.000000069910132,1064.63318705131,,,
43286,43409,75691,3518,,Gam Pyx,,8.842204,-27.709844,63.5728,-133.49,88.16,25,4.02,0.004,1.272,-38.119847,41.407111,-29.561085,0.00000638,0.00005381,0.00001216,2.31488352019441,-0.483628019147275,-0.0000006471777822,0.00000042741174,86.7760744991147,,,
43659,43783,76728,3571,,,,8.917457,-60.644609,98.0392,-28.18,42.24,25,3.84,-1.117,-0.104,-33.242229,34.710992,-85.450746,-0.0000111,0.00003095,-0.00001244,2.33458478157067,-1.05844810412864,-0.0000001366204952,0.000000204785298,243.668842345958,,,
43689,43813,76294,3547,,16Zet Hya,,8.92323,5.945563,51.2558,-99.76,14.65,23,3.11,-0.439,0.978,-35.316755,36.765697,5.309278,0.00000193,0.00003377,0.00000606,2.33609605006138,0.103769655470535,-0.0000004836501277,0.000000071025204,130.496841413022,,,
43700,43825,76483,3556,,Del Pyx,,8.925434,-27.681871,75.815,83,-100.92,5,4.87,0.471,0.142,-46.537543,48.390854,-35.220779,-0.00001318,-0.0000303,-0.00003522,2.33667326895936,-0.483139794147203,0.0000004023953549,-0.000000489273966,56.4416888175142,,,
43754,43878,76805,3574,,,,8.938686,-52.723475,108.3424,-16.58,14.6,22,4.68,-0.494,-0.115,-45.64889,47.13849,-86.210555,-0.00000747,0.00002023,-0.00001326,2.34014242865655,-0.920198234650526,-0.0000000803821082,0.000000070782797,137.277701820855,,,
43812,43937,77002,3582,,,,8.949562,-59.229338,206.6116,-8.43,8.65,27,4.93,-1.646,-0.182,-73.749993,75.72392,-177.525434,-0.000009,0.00002134,-0.00001929,2.34298977238931,-1.03374695705665,-0.0000000408697933,0.000000041936383,396.643187946858,V376,4.936,4.916
43939,44066,76756,3572,,65Alp Cnc,Acubens,8.974784,11.857701,57.7367,41.45,-29.22,-14,4.26,0.453,0.141,-39.690103,40.217629,11.863811,0.0000004,-0.00001693,-0.00001095,2.34959286135862,0.206955922452626,0.0000002009552706,-0.000000141662557,57.3852132674619,,,
44000,44127,76644,3569,Gl 331A,9Iot UMa,Talitha,8.986828,48.041826,14.5096,-441.12,-215.21,9,3.12,2.312,0.223,-6.835882,6.883318,10.789878,0.00000975,0.00003422,-0.00000328,2.35274611016156,0.838488049534191,-0.0000021386101077,-0.000001043367521,10.3561897704499,,,
44064,44191,77258,3591,,,,9.001505,-41.253605,64.5161,-40.67,54.59,-7,4.45,0.402,0.646,-34.310322,34.283342,-42.541431,0.00000483,0.00001315,0.00001756,2.35658837772992,-0.720011238226855,-0.0000001971737239,0.000000264659788,60.1450651977548,,,
44120,44248,76943,3579,Gl 332A,,,9.010685,41.782911,16.0694,-487.67,-219.29,27.1,3.96,2.93,0.463,-8.496677,8.449391,10.707365,0.00000406,0.00004954,0.00000573,2.35899194145484,0.7292493664557,-0.000002364290876,-0.00000106314792,5.86138164514029,,,
44254,44382,78045,3615,Gl 333.3,Alp Vol,,9.040777,-66.396076,38.2995,-2.01,-95.8,5.9,4,1.084,0.145,-10.959043,10.727523,-35.095233,0.00001018,-0.00000944,-0.00001265,2.36686991273339,-1.15883014395067,-0.000000009744755,-0.000000464451505,32.0922376804843,,,
44262,44390,76827,3576,,8Rho UMa,,9.04242,67.629619,96.432,-22.08,18.15,5,4.74,-0.181,1.542,-26.238304,25.661975,89.174849,0.00001144,0.00000325,0.00000796,2.36730009133997,1.18035952094473,-0.0000001070468607,0.000000087993683,102.896357229675,,,
44343,44471,77327,3594,,12Kap UMa,Alkaphrah,9.060427,47.156525,109.8901,-37.37,-55.39,4,3.57,-1.635,0.007,-53.667801,51.996165,80.572997,-0.00000368,0.00003129,-0.00001707,2.37201422171987,0.823036618289901,-0.0000001811748724,-0.000000268538297,392.6449353996,,,
44383,44511,78004,3614,,,,9.069248,-47.097737,91.8274,-46.82,-9.57,24,3.75,-1.065,1.174,-44.9964,43.39387,-67.265198,0.00000469,0.00002444,-0.00002088,2.37432360083955,-0.822010579970854,-0.0000002269897652,-0.000000046396669,232.273679635711,,,
44471,44599,78791,3643,,,,9.085785,-72.602705,122.8501,-8.44,-4.72,22,4.47,-0.977,0.607,-26.549942,25.383448,-117.230442,0.00000055,0.00000643,-0.00002231,2.3786529009651,-1.26715625222804,-0.0000000409182746,-0.000000022883205,214.190399072212,,,
44498,44626,78764,3642,,,,9.093994,-70.538497,296.7359,-4.36,9.89,19,4.66,-2.702,-0.149,-71.606714,68.16658,-279.782221,-0.00001008,0.00001826,-0.00001358,2.38080213804358,-1.23112901445436,-0.0000000211378765,0.000000047948073,1049.05920777644,V345,4.707,4.607
44531,44659,77996,3613,,18Ome Hya,,9.099546,5.092316,274.7253,-18.97,-11.01,25,4.99,-2.204,1.189,-198.469921,188.385732,24.384833,-0.00000202,0.00003675,-0.00001234,2.38225565126989,0.0888776749426225,-0.0000000919691552,-0.000000053377986,663.132021883553,,,
44572,44700,77912,3612,,,,9.108825,38.452215,250.6266,-28.37,-14.34,17,4.56,-2.435,1.037,-142.682841,134.775878,155.855184,0.00000589,0.00004185,-0.00000283,2.38468491351064,0.671117761680041,-0.0000001375416412,-0.000000069522281,820.351544329819,,,
44689,44816,78647,3634,,Lam Vel,Suhail,9.133268,-43.432589,166.9449,-23.21,14.28,18,2.23,-3.883,1.665,-88.662596,82.682121,-114.774841,-0.00000278,0.00002827,-0.00000426,2.39108387640402,-0.758041685225311,-0.0000001125252553,0.000000069231393,3113.14966544703,Lam,2.272,2.182
44696,44824,78541,3628,,Kap Pyx,,9.134133,-25.858536,171.8213,35.83,0.49,-45,4.62,-1.555,1.594,-113.101873,105.424918,-74.9398,0.00000982,-0.00004995,0.00002044,2.39131037595149,-0.451316587213614,0.0000001737087417,0.000000002375587,364.753946925608,,,
44773,44901,78209,3619,GJ 3534,15    UMa,,9.147863,51.604648,28.8184,-137.81,-32.48,-0.1,4.46,2.162,0.288,-13.136539,12.157018,22.586243,0.00001051,0.0000165,-0.0000029,2.39490481693484,0.900671021159524,-0.0000006681217332,-0.000000157467483,11.890496789851,,,
44910,45038,78154,3616,Gl 335A,13Sig2UMa,,9.173204,67.134018,20.3791,12.88,-90.85,-2.9,4.8,3.254,0.489,-5.847532,5.339885,18.777611,-0.00000611,0.00000386,-0.00000622,2.40153913538502,1.17170965303426,0.0000000624440021,-0.000000440453228,4.34910607232453,,,
44947,45075,78362,3624,,14Tau UMa,,9.181941,63.513633,38.7297,99.16,-60.96,-9,4.67,1.73,0.381,-12.781485,11.618266,34.664578,-0.00001707,-0.00000965,-0.00001334,2.4038266304859,1.10852200900383,0.0000004807412456,-0.000000295542419,17.7010895831742,,,
44952,45080,79351,3659,,,,9.182804,-58.966896,136.9863,-17.67,14.14,23,3.43,-2.253,-0.19,-52.268405,47.490561,-117.37957,-0.00000704,0.00002225,-0.00001532,2.40405250341745,-1.02916647916428,-0.0000000856665774,0.000000068552654,693.745213942124,V357,3.444,3.424
44957,45085,79186,3654,,,,9.184556,-44.867902,100000,-4.42,4.32,34,4.99,-15.01,0.222,-52477.103581,47636.215793,-70547.463495,0.00032799,0.0025961,0.00145971,2.40451101749831,-0.783092612740429,-0.0000000214287647,0.000000020943951,87902251.6830884,GX,5.036,4.946
44972,45101,79447,3663,,,,9.187985,-62.316977,166.3894,-38.04,15.93,18,3.96,-2.146,-0.18,-57.282911,51.905154,-147.343168,0.00000583,0.00003612,-0.00001033,2.40540882029766,-1.08763642923033,-0.0000001844231241,0.000000077230819,628.63708841305,,,
45106,45238,80007,3685,,Bet Car,Miaplacidus,9.220041,-69.717208,34.6981,-157.66,108.91,-5,1.67,-1.032,0.07,-8.980712,8.001552,-32.546536,0.00000613,0.00003005,0.00001115,2.41380117287407,-1.21679481890743,-0.0000007643572488,0.000000528010579,225.320133562948,,,
45204,45336,79469,3665,,22The Hya,,9.239405,2.31428,34.7947,112.57,-306.07,-10,3.89,1.182,-0.06,-26.074955,22.995381,1.405035,-0.00000646,-0.00001962,-0.000052,2.41887063535415,0.04039181014422,0.0000005457547602,-0.000001483869232,29.3224328230312,,,
45308,45439,79917,3682,,,,9.2602,-38.569942,68.8705,-71.22,-10.06,2,4.92,0.73,1.084,-40.578389,35.395103,-42.938669,0.000016,0.00001759,-0.0000039,2.42431470076235,-0.67317248475724,-0.0000003452843033,-0.000000048772256,44.4631267469108,,,
45317,45448,79940,3684,Gl 339.3,,,9.262522,-37.413144,50.4796,13.85,-7.26,5.8,4.63,1.114,0.473,-30.231324,26.337334,-30.66932,-0.00000496,-0.00000017,-0.00000502,2.42492246353358,-0.652982546977889,0.0000000671466948,-0.000000035197473,31.2176351084817,,,
45363,45493,79439,3662,GJ 3541,18    UMa,,9.269808,54.021857,35.8423,49.14,59.79,-18.7,4.8,2.028,0.199,-15.902851,13.801155,29.004929,0.00000924,-0.00001932,-0.00000937,2.42682995957762,0.942859278363366,0.0000002382374426,0.000000289870099,13.4524070514863,DD,4.814,4.794
45365,45496,80230,3696,,,,9.270024,-57.541473,149.7006,-27.77,-14.77,-5,4.34,-1.536,1.602,-60.68161,52.656261,-126.314357,0.00002211,0.00000749,-0.00000144,2.42688659196336,-1.00428816856108,-0.0000001346327591,-0.00000007160698,358.426408043714,,,
45425,45556,80404,3699,,Iot Car,Aspidiske,9.284838,-59.275229,234.7418,-19.03,13.11,13,2.21,-4.643,0.189,-90.887872,78.251756,-201.791538,-0.00000074,0.00002921,-0.00000381,2.43076493672462,-1.03454791385811,-0.0000000922600434,0.000000063559073,6269.02497476165,,,
45557,45688,80081,3690,,38    Lyn,,9.314069,36.802597,38.2702,-32.61,-123.78,4,3.82,0.906,0.066,-23.374361,19.815176,22.926164,-0.00000908,0.00001563,-0.00001594,2.43841755264476,0.642326486104236,-0.0000001580977412,-0.000000600102373,37.8094186683297,,,
45620,45751,80499,3706,,26    Hya,,9.329551,-11.974853,103.3058,-27.92,12.16,-2,4.77,-0.301,0.927,-77.350337,65.035285,-21.434127,0.00000956,0.00001023,0.00000638,2.44247065460018,-0.209000604158249,-0.0000001353599796,0.000000058953343,114.921159720324,,,
45679,45811,80586,3709,,27    Hya,,9.341394,-9.555695,68.2128,-13.42,-26.8,25,4.8,0.631,0.913,-51.620293,43.129268,-11.323789,-0.00001537,0.00001863,-0.00001298,2.44557120770754,-0.166778332888078,-0.0000000650619959,-0.000000129930066,48.7079666492537,,,
45724,45856,81101,3728,,,,9.349117,-62.404632,71.6332,-14.29,0.2,51,4.79,0.514,0.926,-25.507141,21.22407,-63.484685,-0.00001545,0.00001931,-0.00004619,2.44759315980109,-1.08916630251576,-0.000000069279875,9.69627E-10,54.250032163115,,,
45728,45860,80493,3705,,40Alp Lyn,,9.350925,34.392562,62.2665,-222.8,14.78,38,3.14,-0.831,1.55,-39.512346,32.846027,35.17204,0.00002027,0.00007061,0.00002563,2.4480663505573,0.600263440985284,-0.0000010801648803,0.000000071655461,187.24058959868,,,
45770,45902,80874,3718,,The Pyx,,9.35822,-25.965439,154.0832,-12.28,-9.2,20,4.71,-1.229,1.633,-106.697986,88.35205,-67.462157,-0.000006,0.00001687,-0.00001513,2.4499762370677,-0.453182397275008,-0.00000005953512,-0.000000044602858,270.146907295725,,,
